pl_name,hostname,ra,dec,sy_dist,disc_year,discoverymethod,disc_facility,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_insol,st_teff,sy_pnum,method,survey,has_distance,kepler_offset_deg,x_pc,y_pc,z_pc,within_2000_pc
Kepler-1576 b,Kepler-1576,289.0739641,40.3660239,460.91,2016,Transit,Kepler,1.04,1.12,6.98471973,1059.0,156.608,5876.0,1,Transit,Kepler,True,4.297618116456792,114.76,-331.9,298.52,True
Kepler-603 b,Kepler-603,294.2809679,42.2909295,1539.63,2016,Transit,Kepler,2.65,7.51,21.05358596,731.0,97.8,5808.0,3,Transit,Kepler,True,3.431160387941939,468.34,-1038.17,1036.01,True
Kepler-640 b,Kepler-640,296.0322,42.1317392,557.787,2016,Transit,Kepler,2.56,7.08,22.24813967,609.0,35.062,5653.0,1,Transit,Kepler,True,4.564588423787695,181.54,-371.69,374.18,True
Kepler-722 b,Kepler-722,290.2632874,44.5564051,1239.5,2016,Transit,Kepler,2.63,7.41,4.093573252,1182.0,414.601,5863.0,2,Transit,Kepler,True,0.29307375708000116,305.89,-828.56,869.65,True
Kepler-634 b,Kepler-634,291.19509,40.7027352,888.027,2016,Transit,Kepler,1.89,4.23,5.16950177,1309.0,808.844,6075.0,1,Transit,Kepler,True,3.81710573446482,243.4,-627.68,579.11,True
Kepler-701 b,Kepler-701,288.99418,41.6333125,774.152,2016,Transit,Kepler,2.84,8.45,10.35533177,777.0,75.623,5343.0,1,Transit,Kepler,True,3.11603922948794,188.32,-547.11,514.32,True
Kepler-709 b,Kepler-709,292.105272,42.3803077,664.843,2016,Transit,Kepler,2.92,8.85,16.08524954,613.0,28.216,5071.0,1,Transit,Kepler,True,2.362978344127682,184.81,-455.01,448.14,True
Kepler-1625 b,Kepler-1625,295.429322,39.8865068,2310.11,2016,Transit,Kepler,6.06,30.6,287.378949,350.0,3.3,5677.0,1,Transit,Kepler,True,5.805895383508444,761.14,-1600.85,1481.4,False
Kepler-1501 b,Kepler-1501,289.918589,42.001428,749.06,2016,Transit,Kepler,1.56,3.05,14.5564533,787.0,100.001,6229.0,1,Transit,Kepler,True,2.557264096036413,189.64,-523.35,501.23,True
Kepler-1500 b,Kepler-1500,288.883474,39.7446547,1217.82,2016,Transit,Kepler,1.2,1.87,15.0330105,928.0,131.818,5845.0,1,Transit,Kepler,True,4.935500482164011,303.06,-885.99,778.63,True
Kepler-1522 b,Kepler-1522,289.8432347,52.0702094,814.125,2016,Transit,Kepler,1.73,3.64,1.847889171,1374.0,1513.457,5706.0,1,Transit,Kepler,True,7.5898769869404665,169.87,-470.73,642.15,True
Kepler-702 b,Kepler-702,293.8781041,41.6617245,992.071,2016,Transit,Kepler,9.17,61.8,10.526294063,713.0,88.906,5419.0,1,Transit,Kepler,True,3.681412618402544,300.02,-677.72,659.46,True
Kepler-641 b,Kepler-641,291.8235292,42.5161945,969.918,2016,Transit,Kepler,1.85,4.08,9.48961571,926.0,311.788,5713.0,1,Transit,Kepler,True,2.153873233345555,265.77,-663.68,655.47,True
Kepler-1626 b,Kepler-1626,296.5004384,40.7212069,1368.83,2016,Transit,Kepler,2.02,4.74,4.13962966,1352.0,1328.654,6826.0,1,Transit,Kepler,True,5.716833382644694,462.9,-928.43,893.0,True
Kepler-609 b,Kepler-609,292.2203009,44.6999902,1065.82,2016,Transit,Kepler,3.35,11.2,6.521210666,932.0,258.059,5971.0,1,Transit,Kepler,True,1.1241185081258118,286.49,-701.32,749.69,True
Kepler-724 b,Kepler-724,293.4548441,44.7927823,853.119,2016,Transit,Kepler,3.29,10.8,3.314946338,1155.0,339.401,5437.0,1,Transit,Kepler,True,2.0050320885906814,240.97,-555.4,601.06,True
Kepler-1504 b,Kepler-1504,289.7119947,50.1282265,2435.94,2016,Transit,Kepler,2.13,5.18,82.304003,485.0,25.17,5393.0,1,Transit,Kepler,True,5.665188478086278,526.72,-1470.1,1869.54,False
Kepler-1505 b,Kepler-1505,292.0020614,41.7869639,495.148,2016,Transit,Kepler,0.93,0.749,30.8609366,525.0,36.121,5686.0,1,Transit,Kepler,True,2.8825742067865168,138.32,-342.31,329.95,True
Kepler-1524 b,Kepler-1524,293.8853557,39.5198348,381.773,2016,Transit,Kepler,3.54,12.3,70.9674603,438.0,8.443,6179.0,1,Transit,Kepler,True,5.523453027081456,119.25,-269.28,242.94,True
Kepler-495 b,Kepler-495,285.9307362,39.0981201,658.924,2016,Transit,Kepler,5.23,23.8,3.413036221,1200.0,310.021,5346.0,2,Transit,Kepler,True,6.450650318620589,140.36,-491.73,415.55,True
Kepler-710 b,Kepler-710,291.9641255,42.6961308,1448.34,2016,Transit,Kepler,1.88,4.19,4.347285527,1174.0,710.872,5611.0,1,Transit,Kepler,True,2.0338345085707124,398.14,-987.21,982.13,True
Kepler-540 b,Kepler-540,290.6249953,44.8737757,390.374,2016,Transit,Kepler,2.71,7.8,172.7049784,355.0,4.525,5946.0,1,Transit,Kepler,True,0.37494987308674926,97.45,-258.91,275.43,True
Kepler-1644 b,Kepler-1644,285.4750512,48.0348356,629.27,2016,Transit,Kepler,1.88,4.19,21.0907758,606.0,31.86,5499.0,1,Transit,Kepler,True,5.035232104513284,112.27,-405.52,467.89,True
Kepler-1507 b,Kepler-1507,288.5616269,46.5361247,320.478,2016,Transit,Kepler,0.84,0.52,16.0506213,630.0,30.476,5410.0,1,Transit,Kepler,True,2.51402842512003,70.18,-208.99,232.61,True
Kepler-1506 b,Kepler-1506,290.1498822,41.4645625,2366.02,2016,Transit,Kepler,1.32,2.3,14.0329154,783.0,235.807,5676.0,1,Transit,Kepler,True,3.0588737324954502,610.76,-1664.5,1566.68,False
Kepler-1086 c,Kepler-1086,295.251187,45.8429537,466.084,2016,Transit,Kepler,2.94,8.96,161.5163345,211.0,0.519,4350.0,2,Transit,Kepler,True,3.4992355661241765,138.51,-293.66,334.38,True
Kepler-604 b,Kepler-604,292.3159795,42.6262429,1026.49,2016,Transit,Kepler,2.59,7.22,25.85501786,637.0,46.982,5890.0,1,Transit,Kepler,True,2.2223174573002544,286.79,-698.71,695.15,True
Kepler-1627 b,Kepler-1627,284.0566675,41.5767277,317.437,2016,Transit,Kepler,3.69,13.2,7.20283653,794.0,143.12,5445.0,1,Transit,Kepler,True,5.644124772386661,57.68,-230.35,210.66,True
Kepler-1510 b,Kepler-1510,298.9591432,48.2578295,1696.25,2016,Transit,Kepler,3.36,11.2,84.703921,537.0,14.036,6200.0,1,Transit,Kepler,True,6.838775620482556,546.81,-988.12,1265.65,True
Kepler-1511 b,Kepler-1511,288.4211892,43.179773,1475.6,2016,Transit,Kepler,1.68,3.46,23.2382792,903.0,228.219,6064.0,1,Transit,Kepler,True,2.089408622523599,340.02,-1020.89,1009.74,True
Kepler-1526 b,Kepler-1526,285.1197266,38.8664618,555.574,2016,Transit,Kepler,2.43,6.48,3.908632005,787.0,99.097,4601.0,1,Transit,Kepler,True,6.988971957608168,112.83,-417.6,348.63,True
Kepler-643 b,Kepler-643,290.3272423,42.8982283,1063.58,2016,Transit,Kepler,10.16,321.0083,16.33889626,963.0,211.711,4908.0,1,Transit,Kepler,True,1.620459500569843,270.66,-730.62,723.98,True
Kepler-642 b,Kepler-642,293.8345542,42.624948,781.582,2016,Transit,Kepler,2.9,8.75,4.41745855,1810.0,719.373,6570.0,1,Transit,Kepler,True,2.963572463324907,232.39,-526.04,529.28,True
Kepler-711 b,Kepler-711,297.4600468,42.8398172,624.575,2016,Transit,Kepler,3.41,11.5,23.58914398,487.0,15.569,5222.0,1,Transit,Kepler,True,5.184798805281092,211.19,-406.38,424.68,True
Kepler-726 b,Kepler-726,291.7172776,44.8873466,762.081,2016,Transit,Kepler,3.26,10.7,21.80451088,543.0,25.296,5452.0,1,Transit,Kepler,True,0.8412958657289555,199.79,-501.61,537.81,True
Kepler-401 d,Kepler-401,290.0827494,50.8634361,965.56,2016,Transit,Kepler,2.27,5.77,184.256405,380.0,8.485,6184.0,3,Transit,Kepler,True,6.375511425477654,209.27,-572.38,748.93,True
Kepler-1512 b,Kepler-1512,289.2744976,44.4704056,162.0,2016,Transit,Kepler,1.18,1.76,20.35972599,322.0,1.6,4372.0,1,Transit,Kepler,True,0.9936697267068575,38.16,-109.13,113.49,True
Kepler-1528 b,Kepler-1528,287.4029864,46.5740084,817.534,2016,Transit,Kepler,1.46,2.73,1.791110205,1549.0,1106.851,5857.0,1,Transit,Kepler,True,3.086183363922095,168.08,-536.26,593.74,True
Kepler-1529 b,Kepler-1529,289.8707469,41.0407482,661.014,2016,Transit,Kepler,2.1,5.06,5.33905686,817.0,115.765,5048.0,1,Transit,Kepler,True,3.508197553917938,169.46,-468.88,434.02,True
Kepler-1388 d,Kepler-1388,283.3360156,47.1744499,453.795,2016,Transit,Kepler,2.86,8.55,20.9568158,363.0,8.66,4098.0,4,Transit,Kepler,True,5.761847762256005,71.15,-300.16,332.83,True
Kepler-622 b,Kepler-622,284.4784454,40.9331723,284.761,2016,Transit,Kepler,2.13,5.18,14.28226676,446.0,12.486,4201.0,1,Transit,Kepler,True,5.7759016057341395,53.79,-208.3,186.57,True
Kepler-1530 b,Kepler-1530,288.1624396,48.165153,489.876,2016,Transit,Kepler,1.64,3.33,2.5904434,1484.0,353.561,5477.0,3,Transit,Kepler,True,4.051984091113185,101.85,-310.46,364.99,True
Kepler-1530 c,Kepler-1530,288.1624396,48.165153,489.876,2016,Transit,Kepler,1.65,3.36,5.3227406,1167.0,135.179,5477.0,3,Transit,Kepler,True,4.051984091113185,101.85,-310.46,364.99,True
Kepler-1632 b,Kepler-1632,294.4948769,43.9135575,716.76,2016,Transit,Kepler,2.47,6.66,448.303558,369.0,6.062,6137.0,1,Transit,Kepler,True,2.8058209684501048,214.08,-469.87,497.12,True
Kepler-1631 b,Kepler-1631,294.6325781,43.8076687,1305.99,2016,Transit,Kepler,1.35,2.39,4.09513932,1122.0,446.918,5679.0,1,Transit,Kepler,True,2.9280910761618437,392.83,-856.72,904.06,True
Kepler-1534 b,Kepler-1534,292.395373,43.8691326,1107.0,2016,Transit,Kepler,1.89,4.23,5.71668872,955.0,196.51,5442.0,1,Transit,Kepler,True,1.3908833867608574,304.06,-737.87,767.17,True
Kepler-1531 b,Kepler-1531,285.146622,39.3708055,666.334,2016,Transit,Kepler,1.11,1.41,1.138543376,2537.0,4457.2,6260.0,1,Transit,Kepler,True,6.567085534879503,134.59,-497.22,422.68,True
Kepler-1093 c,Kepler-1093,284.9780251,41.4202077,1072.88,2016,Transit,Kepler,1.96,4.5,89.722292,508.0,18.1,6166.0,2,Transit,Kepler,True,5.176404000290782,207.93,-777.2,709.79,True
Kepler-714 b,Kepler-714,282.6994685,43.2727437,2083.37,2016,Transit,Kepler,9.67,67.6,8.098887986,986.0,484.006,5995.0,1,Transit,Kepler,True,5.869215636809114,333.47,-1479.79,1428.09,False
Kepler-1633 b,Kepler-1633,288.5151733,44.9232545,1114.91,2016,Transit,Kepler,1.58,3.12,186.404271,925.0,26.258,6256.0,1,Transit,Kepler,True,1.5864419381682606,250.68,-748.56,787.3,True
Kepler-713 b,Kepler-713,295.6513819,43.0297781,1089.87,2016,Transit,Kepler,2.48,6.71,7.411141,905.0,228.283,5785.0,1,Transit,Kepler,True,3.887667085240463,344.88,-718.18,743.7,True
Kepler-1480 b,Kepler-1480,291.9998055,49.3018321,500.892,2016,Transit,Kepler,1.67,3.43,22.12679948,721.0,16.317,5156.0,1,Transit,Kepler,True,4.887237252071961,122.35,-302.84,379.75,True
Kepler-1479 b,Kepler-1479,285.7119953,49.7067574,728.668,2016,Transit,Kepler,1.83,4.01,14.53261362,746.0,98.574,5796.0,1,Transit,Kepler,True,6.20045264213837,127.61,-453.62,555.79,True
Kepler-1481 b,Kepler-1481,289.4390075,49.7312226,459.076,2016,Transit,Kepler,1.23,2.04,5.94220998,797.0,71.94,4908.0,1,Transit,Kepler,True,5.297312009598013,98.75,-279.82,350.28,True
Kepler-990 c,Kepler-990,297.9381813,46.8813194,802.163,2016,Transit,Kepler,1.53,2.96,0.538354308,2386.0,5272.4,5948.0,2,Transit,Kepler,True,5.606911293001787,256.88,-484.39,585.53,True
Kepler-969 c,Kepler-969,288.3724989,47.9335642,390.354,2016,Transit,Kepler,0.99,0.937,1.682934604,1270.0,564.581,5214.0,2,Transit,Kepler,True,3.7823148256780916,82.43,-248.2,289.79,True
Kepler-489 b,Kepler-489,290.8332412,38.1841851,369.645,2016,Transit,Kepler,7.72,46.1,17.276296119,538.0,20.618,5014.0,1,Transit,Kepler,True,6.317048292084185,103.33,-271.55,228.51,True
Kepler-1532 b,Kepler-1532,296.902784,41.1981424,798.246,2016,Transit,Kepler,1.35,2.39,1.093663559,1681.0,1705.762,5559.0,1,Transit,Kepler,True,5.636923731753943,271.77,-535.63,525.78,True
Kepler-605 b,Kepler-605,287.2954015,43.2798677,556.58,2016,Transit,Kepler,1.44,2.67,3.383538066,1133.0,316.718,5462.0,2,Transit,Kepler,True,2.718461906755073,120.46,-386.88,381.57,True
Kepler-1635 b,Kepler-1635,285.3490542,45.5561768,1069.45,2016,Transit,Kepler,3.64,12.9,469.63111,200.0,0.4,5347.0,1,Transit,Kepler,True,3.9030305178059974,198.22,-722.13,763.52,True
Kepler-1483 b,Kepler-1483,295.4097409,42.1507935,1273.78,2016,Transit,Kepler,1.52,2.92,9.5085156,1131.0,265.018,6337.0,1,Transit,Kepler,True,4.173104980642372,405.21,-853.0,854.81,True
Kepler-545 b,Kepler-545,290.5663221,40.6920756,818.001,2016,Transit,Kepler,2.69,7.7,13.24934059,806.0,101.143,5882.0,1,Transit,Kepler,True,3.8086403400591338,217.88,-580.7,533.33,True
Kepler-636 b,Kepler-636,293.5920614,41.0950891,310.301,2016,Transit,Kepler,4.45,18.1,16.080661147,614.0,67.509,5203.0,1,Transit,Kepler,True,4.024377910396764,93.59,-214.3,203.96,True
Kepler-1016 c,Kepler-1016,294.613689,45.9846265,1402.82,2016,Transit,Kepler,3.68,13.1,105.6551369,407.0,7.071,5821.0,2,Transit,Kepler,True,3.150285978201066,405.98,-886.18,1008.84,True
Kepler-1535 b,Kepler-1535,286.613685,38.8919507,897.733,2016,Transit,Kepler,2.55,7.04,138.9442,384.0,5.384,6021.0,1,Transit,Kepler,True,6.370434505791645,199.78,-669.56,563.65,True
Kepler-600 b,Kepler-600,283.8330588,41.9786358,619.723,2016,Transit,Kepler,2.9,8.75,23.67517607,528.0,20.182,5279.0,1,Transit,Kepler,True,5.577842843472812,110.15,-447.34,414.5,True
Kepler-717 b,Kepler-717,292.9655071,43.346345,2805.48,2016,Transit,Kepler,2.42,6.44,4.40840023,1139.0,398.0,5485.0,1,Transit,Kepler,True,2.0179059182855075,796.04,-1878.49,1925.7,False
Kepler-1485 b,Kepler-1485,298.0954404,44.7370612,615.66,2016,Transit,Kepler,1.47,2.76,19.9157725,728.0,85.176,6087.0,1,Transit,Kepler,True,5.29123913066107,205.96,-385.8,433.33,True
Kepler-1484 b,Kepler-1484,292.6842738,38.1262604,2879.83,2016,Transit,Kepler,2.11,5.1,30.4549136,624.0,35.92,5730.0,1,Transit,Kepler,True,6.550809486887769,873.67,-2090.18,1778.0,False
Kepler-1486 b,Kepler-1486,290.5903907,45.4396955,1769.14,2016,Transit,Kepler,2.32,5.99,54.6495759,538.0,22.372,5965.0,1,Transit,Kepler,True,0.9412449153444454,436.56,-1162.04,1260.53,True
Kepler-342 e,Kepler-342,292.6780488,46.7266813,781.611,2016,Transit,Kepler,0.88,0.615,1.644224613,1897.0,3111.322,6366.0,4,Transit,Kepler,True,2.6337112940664174,206.57,-494.35,569.08,True
Kepler-582 b,Kepler-582,297.503718,41.0570326,613.179,2016,Transit,Kepler,3.68,13.1,18.49235668,603.0,25.056,5564.0,1,Transit,Kepler,True,6.082448285785874,213.53,-410.11,402.74,True
Kepler-1129 c,Kepler-1129,291.6044965,41.3093275,1183.88,2016,Transit,Kepler,2.73,7.9,76.5369586,503.0,7.006,5831.0,2,Transit,Kepler,True,3.2637115292504473,327.43,-826.81,781.51,True
Kepler-1538 b,Kepler-1538,283.345611,45.2743573,1125.3,2016,Transit,Kepler,2.82,8.35,175.138819,346.0,1.989,5837.0,1,Transit,Kepler,True,5.242563543138979,182.79,-770.5,799.51,True
Kepler-644 b,Kepler-644,295.4757022,43.4931119,1318.05,2016,Transit,Kepler,3.15,10.1,3.173917103,1655.0,2381.77,6747.0,1,Transit,Kepler,True,3.6024235331606014,411.28,-863.22,907.17,True
Kepler-1487 b,Kepler-1487,295.4980737,38.6444499,1014.62,2016,Transit,Kepler,2.13,5.18,7.31946363,1682.0,323.294,6541.0,2,Transit,Kepler,True,6.878230040710948,341.14,-715.27,633.62,True
Kepler-581 b,Kepler-581,295.4326552,40.6481874,703.758,2016,Transit,Kepler,2.63,7.41,40.6069821,521.0,12.39,5772.0,1,Transit,Kepler,True,5.209084349946787,229.31,-482.21,458.44,True
Kepler-1516 b,Kepler-1516,291.4945795,44.5234227,1358.95,2016,Transit,Kepler,1.75,3.71,7.25931979,967.0,615.253,5904.0,1,Transit,Kepler,True,0.5908287300052236,355.01,-901.5,952.9,True
Kepler-1047 c,Kepler-1047,288.6462564,50.7889645,817.647,2016,Transit,Kepler,0.99,0.937,3.18897601,1309.0,1323.065,5754.0,2,Transit,Kepler,True,6.433920905619207,165.27,-489.77,633.53,True
Kepler-1409 b,Kepler-1409,290.0847389,51.2086144,694.89,2016,Transit,Kepler,1.04,1.12,0.764864926,1733.0,1552.133,5160.0,1,Transit,Kepler,True,6.719909867315456,149.5,-408.86,541.62,True
Kepler-585 b,Kepler-585,286.5284924,43.8733751,585.187,2016,Transit,Kepler,2.83,8.4,2.752359753,1178.0,489.149,5593.0,1,Transit,Kepler,True,3.032473643599235,120.01,-404.41,405.57,True
Kepler-1488 b,Kepler-1488,286.6464265,49.9377735,905.825,2016,Transit,Kepler,1.86,4.12,39.8189932,650.0,73.335,5820.0,2,Transit,Kepler,True,6.082640407404479,167.01,-558.57,693.27,True
Kepler-697 b,Kepler-697,283.8643937,41.3463859,1277.33,2016,Transit,Kepler,4.13,16.0,3.709870645,1151.0,472.236,5513.0,1,Transit,Kepler,True,5.892423860941958,229.78,-930.99,843.82,True
Kepler-1425 b,Kepler-1425,294.9510368,43.0124348,863.873,2016,Transit,Kepler,0.94,0.779,14.4541302,676.0,216.405,5718.0,1,Transit,Kepler,True,3.4329007981821875,266.47,-572.71,589.3,True
Kepler-1350 c,Kepler-1350,288.250611,46.6794847,340.691,2016,Transit,Kepler,1.73,3.64,1.766789062,730.0,94.054,3827.0,2,Transit,Kepler,True,2.758111190015655,73.2,-221.98,247.86,True
Kepler-719 b,Kepler-719,295.5360628,43.8844116,2497.51,2016,Transit,Kepler,8.52,54.5,5.007317779,998.0,234.28,5777.0,1,Transit,Kepler,True,3.544647433657348,775.97,-1624.21,1731.29,False
Kepler-1491 b,Kepler-1491,293.6297645,45.7406293,2065.59,2016,Transit,Kepler,1.51,2.89,16.5861762,821.0,138.108,5728.0,2,Transit,Kepler,True,2.4309305836992463,577.83,-1320.72,1479.35,False
Kepler-1492 b,Kepler-1492,288.5970695,41.0363254,331.553,2016,Transit,Kepler,1.49,2.83,16.75255007,801.0,11.523,4712.0,1,Transit,Kepler,True,3.7819021962080734,79.76,-237.03,217.68,True
Kepler-698 b,Kepler-698,288.5099994,41.3017465,1995.57,2016,Transit,Kepler,3.68,13.1,16.32976218,727.0,172.557,5612.0,1,Transit,Kepler,True,3.566833032666917,475.94,-1421.61,1317.13,True
Kepler-1454 b,Kepler-1454,284.2233265,48.8317229,780.566,2016,Transit,Kepler,1.88,4.19,47.0319479,492.0,9.08,5448.0,1,Transit,Kepler,True,6.185816064790658,126.25,-498.07,587.59,True
Kepler-460 c,KIC 5437945,288.4749028,40.6512848,1274.01,2016,Transit,Kepler,5.52,26.1,220.1303357,389.0,7.4,6146.0,2,Transit,Kepler,True,4.173010649150459,306.3,-916.76,829.96,True
Kepler-720 b,Kepler-720,298.6356478,44.1709388,1065.37,2016,Transit,Kepler,8.41,53.4,4.708326542,1162.0,384.561,5618.0,1,Transit,Kepler,True,5.707089891628943,366.21,-670.68,742.35,True
Kepler-547 b,Kepler-547,286.1185888,44.3452063,378.972,2016,Transit,Kepler,4.0,15.1,6.010384289,768.0,87.713,4828.0,1,Transit,Kepler,True,3.251510521181352,75.24,-260.36,264.89,True
Kepler-1494 b,Kepler-1494,282.6573891,43.1625334,1285.48,2016,Transit,Kepler,3.07,9.64,91.080482,415.0,9.113,5659.0,1,Transit,Kepler,True,5.927876174823851,205.46,-914.86,879.36,True
Kepler-1520 b,Kepler-1520,290.9662102,51.5047656,607.917,2016,Transit,Kepler,5.77,28.1,0.653553572,1437.0,1134.386,4677.0,1,Transit,Kepler,True,7.0076149078709005,135.4,-353.34,475.79,True
Kepler-1065 c,Kepler-1065,294.511319,38.7904648,1122.48,2016,Transit,Kepler,1.6,3.19,2.37030743,1256.0,734.619,5635.0,2,Transit,Kepler,True,6.38971092592551,362.98,-796.06,703.2,True
Kepler-707 b,Kepler-707,290.007564,42.1164698,591.776,2016,Transit,Kepler,1.33,2.33,2.237492751,1160.0,336.673,5099.0,1,Transit,Kepler,True,2.4312845006370907,150.19,-412.48,396.87,True
Kepler-602 b,Kepler-602,296.0318985,42.1418634,1159.31,2016,Transit,Kepler,2.09,5.02,15.28469497,852.0,128.783,6062.0,1,Transit,Kepler,True,4.558885183056777,377.26,-772.4,777.86,True
Kepler-606 b,Kepler-606,292.42737,44.3812406,1215.11,2016,Transit,Kepler,3.31,11.0,24.31575992,683.0,71.843,6161.0,1,Transit,Kepler,True,1.2626492335204658,331.32,-802.76,849.88,True
Kepler-721 b,Kepler-721,284.4305132,44.4803776,926.598,2016,Transit,Kepler,2.64,7.46,5.392025388,850.0,138.751,5075.0,1,Transit,Kepler,True,4.447675659651755,164.75,-640.26,649.23,True
Kepler-937 c,Kepler-937,294.1688142,46.7146161,1571.46,2016,Transit,Kepler,2.67,7.61,153.343364,377.0,6.93,6095.0,2,Transit,Kepler,True,3.301953092149584,441.13,-983.0,1143.94,True
Kepler-638 b,Kepler-638,284.9194213,41.6172093,991.214,2016,Transit,Kepler,1.83,4.01,6.07972888,1111.0,872.567,5382.0,1,Transit,Kepler,True,5.091570658878803,190.79,-716.05,658.32,True
Kepler-1073 c,Kepler-1073,294.1527259,38.2330886,809.897,2016,Transit,Kepler,1.64,3.33,4.02582254,1169.0,357.082,5792.0,3,Transit,Kepler,True,6.789353176122622,260.3,-580.48,501.21,True
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,271.303917,-27.2932333,6430.0,2015,Microlensing,MOA,11.1,86.0,,,,,1,Microlensing,Microlensing,True,73.9428704969505,130.03,-5712.68,-2948.44,False
HATS-30 b,HATS-30,5.618525,-59.9425892,342.14,2016,Transit,HATSouth,13.170575,224.38798,3.1743516,1414.0,718.9097,5943.0,1,Transit,Other transit,True,120.92409889228355,170.54,16.78,-296.13,True
K2-84 c,K2-84,55.8093566,16.6344396,284.876,2016,Transit,K2,2.03,4.78,27.86,625.08,25.3,5652.0,2,Transit,K2,True,101.112159752913,153.39,225.78,81.55,True
K2-88 b,K2-88,54.7514566,19.1199667,110.561,2016,Transit,K2,1.23,2.04,4.6122,464.6,7.8,3537.0,1,Transit,K2,True,98.5161080052198,60.29,85.31,36.21,True
Kepler-615 b,Kepler-615,282.4506927,46.3213671,330.0,2016,Transit,Kepler,1.74,3.68,10.35584657,620.0,19.18,4655.0,1,Transit,Kepler,True,6.045209512379245,49.14,-222.54,238.66,True
Kepler-506 b,Kepler-506,284.6351885,40.7198296,228.439,2016,Transit,Kepler,2.73,7.9,6.8834055,1080.0,330.547,6236.0,1,Transit,Kepler,True,5.827641127976293,43.75,-167.52,149.02,True
Kepler-668 b,Kepler-668,285.4992845,49.2772713,784.618,2016,Transit,Kepler,2.7,7.75,8.35390639,790.0,77.619,5352.0,1,Transit,Kepler,True,5.937793507972335,136.79,-493.27,594.64,True
Kepler-669 b,Kepler-669,291.9361615,49.2539473,2063.41,2016,Transit,Kepler,4.83,20.8,4.125546869,1243.0,826.765,6038.0,1,Transit,Kepler,True,4.832297514136738,503.13,-1249.3,1563.26,False
HATS-15 b,HATS-15,311.0920041,-19.4375266,1139.55,2016,Transit,HATSouth,12.385945,689.6911,1.74748753,1505.0,2201.3363,5311.0,1,Transit,Other transit,True,66.60528423375894,706.3,-809.88,-379.22,True
HATS-16 b,HATS-16,358.5588439,-30.0130385,757.044,2016,Transit,HATSouth,14.5717,1039.3041,2.686502,1592.0,994.8095,5738.0,1,Transit,Other transit,True,96.78556151360281,655.33,-16.49,-378.67,True
K2-89 b,K2-89,57.0671234,20.4594885,86.0386,2016,Transit,K2,0.615,0.17,1.096026,830.07,78.0,3691.0,1,Transit,K2,True,98.71744240820964,43.82,67.66,30.07,True
K2-91 b,K2-91,63.2182348,24.2047218,62.5785,2016,Transit,K2,1.1,1.37,1.419549,726.81,46.0,3622.0,1,Transit,K2,True,98.7754384454615,25.72,50.95,25.66,True
Kepler-737 b,Kepler-737,291.8629793,46.4291614,205.118,2016,Transit,Kepler,1.96,4.5,28.59915399,298.0,2.297,3813.0,1,Transit,Kepler,True,2.1036436959729397,52.65,-131.21,148.61,True
Kepler-670 b,Kepler-670,297.0154644,49.2252988,939.744,2016,Transit,Kepler,13.18,,2.816504852,1219.0,528.223,5709.0,1,Transit,Kepler,True,6.4120953113421075,278.78,-546.77,711.65,True
Kepler-671 b,Kepler-671,294.2657519,49.3140933,1168.26,2016,Transit,Kepler,2.69,7.7,4.280958588,1012.0,331.438,5624.0,1,Transit,Kepler,True,5.404114041916187,313.0,-694.31,885.89,True
